BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202001,17,1410,202001,18,1700,145198,871895,"SOUTH DAKOTA",46,2020,"January","Blizzard","Z",7,"MARSHALL","ABR","17-JAN-20 14:10:00","CST-6","18-JAN-20 17:00:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"A strong surface low pressure system tracked from Wyoming across South Dakota on Friday, January 17th and Saturday, January 18th. Two periods of snowfall occurred with this system with the first snow event starting early to mid morning Friday across northeast South Dakota and ending by late afternoon. Moderate to heavy snowfall with south winds from 30 to 40 mph gusting to over 50 mph brought a period of blizzard conditions to northeast South Dakota from the morning to the late afternoon on Friday. By Friday evening, a brief lull in the winds allowed for improvements to the visibility.||A second quick period of snowfall occurred in the late evening and early morning hours with an Arctic cold front coming in from the northwest.  Northwest winds of 30 to 40 mph gusting to over 50 mph behind the front brought a second round of blizzard conditions from late Friday evening into the early morning hours Saturday. Ground blizzard conditions then continued through much of the day Saturday across northeast South Dakota. Very cold air moved in with the northwest winds as well.||Impacts included road closures such as I-29 across all of eastern SD from Friday evening through the afternoon Saturday. Portions of I-90 were also closed with other roads closed for even longer. Some power outages occurred along with many vehicles in ditches. On Friday, many schools were closed with nearly all activities canceled or postponed for the weekend. The governor closed state branch executive offices for Friday afternoon. ||Snowfall amounts ranged from 1 to 6 inches from the Missouri River east through northeast South Dakota. The highest amounts included, 3 inches at Sisseton, Webster, Aberdeen, and Clear Lake; 4 inches at Eureka, Bowdle, and Faulkton; 5 inches at Clark, Roy Lake, and Castlewood; and 6 inches at Summit, Milbank, and 3 miles east of Watertown.","","CSV"
202001,18,2030,202001,19,806,145261,872155,"NEW YORK",36,2020,"January","Lakeshore Flood","Z",19,"CHAUTAUQUA","BUF","18-JAN-20 20:30:00","EST-5","19-JAN-20 08:06:00","0","0","0","0","50.00K","0.00K","Buoy",,,,,,,,,,,,,,,,,,,,,,"A relatively deep, progressive mid-level trough crossed southern Ontario and the Lower Great Lakes Saturday night and early Sunday, January 18-19.  The associated weak surface low tracked across southern Ontario in the process with widespread mixed synoptic precipitation eventually giving way to disorganized lake snows by daybreak Sunday. As the cold air deepened and the cap rose to nearly 10,000 feet, multiple bands of moderate to occasionally heavy lake snow became established east of the lakes. Selected snow totals included 19 in Osceola, 12 in Redfield, 21.5 in Java Village, 23 in Wyoming, 20.9 in Perrysburg, 8.9 in Watertown, and 13 in Forestville. As the cold front passed that brought colder air in, a seiche on Lake Erie again brought lakeshore flooding to Chautauqua and Erie counties, doing further damage to the Dunkirk Pier, Buffalo break wall, and closing Route 5 in Hamburg. There were two distinct pulses of higher water on the east end of the lake, as well. The first corresponded with lake levels of 8.18 feet above low water datum, and the second of 7.3 feet above low water datum.","","CSV"
202001,18,1400,202001,19,1000,145261,872159,"NEW YORK",36,2020,"January","Lake-Effect Snow","Z",8,"LEWIS","BUF","18-JAN-20 14:00:00","EST-5","19-JAN-20 10:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"A relatively deep, progressive mid-level trough crossed southern Ontario and the Lower Great Lakes Saturday night and early Sunday, January 18-19.  The associated weak surface low tracked across southern Ontario in the process with widespread mixed synoptic precipitation eventually giving way to disorganized lake snows by daybreak Sunday. As the cold air deepened and the cap rose to nearly 10,000 feet, multiple bands of moderate to occasionally heavy lake snow became established east of the lakes. Selected snow totals included 19 in Osceola, 12 in Redfield, 21.5 in Java Village, 23 in Wyoming, 20.9 in Perrysburg, 8.9 in Watertown, and 13 in Forestville. As the cold front passed that brought colder air in, a seiche on Lake Erie again brought lakeshore flooding to Chautauqua and Erie counties, doing further damage to the Dunkirk Pier, Buffalo break wall, and closing Route 5 in Hamburg. There were two distinct pulses of higher water on the east end of the lake, as well. The first corresponded with lake levels of 8.18 feet above low water datum, and the second of 7.3 feet above low water datum.","","CSV"
202001,7,1400,202001,8,700,145281,872258,"MICHIGAN",26,2020,"January","Winter Weather","Z",6,"ALGER","MQT","07-JAN-20 14:00:00","EST-5","08-JAN-20 07:00:00","0","0","0","0","0.00K","0.00K","Department of Highways",,,,,,,,,,,,,,,,,,,,,,"Colder air moving across Lake Superior generated moderate lake effect snow showers over Alger County from the 7th into the morning of the 8th.","The spotter ten miles south of Grand Marais measured seven inches of lake effect snow in less than 18 hours.","CSV"
202001,15,1600,202001,16,700,145283,872270,"MICHIGAN",26,2020,"January","Winter Weather","Z",6,"ALGER","MQT","15-JAN-20 16:00:00","EST-5","16-JAN-20 07:00:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"An upper disturbance moving through the Upper Great Lakes brought moderate to heavy snow to portions of Upper Michigan from the 15th into the 16th.","The observer in Munising measured 5.3 inches of snow in approximately 15 hours.","CSV"
202001,15,1500,202001,16,1200,145283,872271,"MICHIGAN",26,2020,"January","Winter Weather","Z",3,"NORTHERN HOUGHTON","MQT","15-JAN-20 15:00:00","EST-5","16-JAN-20 12:00:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"An upper disturbance moving through the Upper Great Lakes brought moderate to heavy snow to portions of Upper Michigan from the 15th into the 16th.","Observers across northern Houghton County measured between 6 and 10 inches of snow in less than 24 hours.  There was a social media report of an estimated 12 inches of snow near Calumet.","CSV"
202001,15,1500,202001,16,1100,145283,872273,"MICHIGAN",26,2020,"January","Winter Weather","Z",5,"MARQUETTE","MQT","15-JAN-20 15:00:00","EST-5","16-JAN-20 11:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"An upper disturbance moving through the Upper Great Lakes brought moderate to heavy snow to portions of Upper Michigan from the 15th into the 16th.","A spotter near Big Bay estimated 13 inches of snow in less than 24 hours.","CSV"
202001,15,1430,202001,16,630,145283,872274,"MICHIGAN",26,2020,"January","Winter Weather","Z",4,"BARAGA","MQT","15-JAN-20 14:30:00","EST-5","16-JAN-20 06:30:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"An upper disturbance moving through the Upper Great Lakes brought moderate to heavy snow to portions of Upper Michigan from the 15th into the 16th.","There was a report of five inches of snow in 16 hours at Herman.","CSV"
202001,15,1500,202001,16,300,145283,872276,"MICHIGAN",26,2020,"January","Winter Weather","Z",13,"DELTA","MQT","15-JAN-20 15:00:00","EST-5","16-JAN-20 03:00:00","0","0","0","0","0.00K","0.00K","Social Media",,,,,,,,,,,,,,,,,,,,,,"An upper disturbance moving through the Upper Great Lakes brought moderate to heavy snow to portions of Upper Michigan from the 15th into the 16th.","There was a public report of an estimated four inches of snow in 12 hours at Garden.","CSV"
202001,17,400,202001,17,1200,144702,868903,"OKLAHOMA",40,2020,"January","Ice Storm","Z",21,"BECKHAM","OUN","17-JAN-20 04:00:00","CST-6","17-JAN-20 12:00:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"Near-surface sub-freezing temperatures combined with moisture across western Oklahoma to produce a narrow area of ice accumulations around a quarter inch on the 17th.","Ice accumulation up to a quarter inch in Erick and Elk City.","CSV"
202001,17,400,202001,17,1200,144702,868904,"OKLAHOMA",40,2020,"January","Ice Storm","Z",16,"CUSTER","OUN","17-JAN-20 04:00:00","CST-6","17-JAN-20 12:00:00","0","0","0","0","0.00K","0.00K","Public",,,,,,,,,,,,,,,,,,,,,,"Near-surface sub-freezing temperatures combined with moisture across western Oklahoma to produce a narrow area of ice accumulations around a quarter inch on the 17th.","Ice accumulation up to a quarter inch in Clinton.","CSV"
202001,16,1000,202001,16,1900,145347,872560,"CONNECTICUT",9,2020,"January","Strong Wind","Z",13,"SOUTHERN LITCHFIELD","ALY","16-JAN-20 10:00:00","EST-5","16-JAN-20 19:00:00","0","0","0","0","1.00K","0.00K","Mesonet","40.00","EG",,,,,,,,,,,,,,,,,,,,"Strong northwesterly winds developed in the wake of a strengthening low pressure system offshore of Cape Cod during the late morning to early evening of January 16th. Winds gusting as high as 46 miles per hour brought down a few large branches.","","CSV"
202001,16,1000,202001,16,1900,145346,872539,"NEW YORK",36,2020,"January","Strong Wind","Z",52,"EASTERN ALBANY","ALY","16-JAN-20 10:00:00","EST-5","16-JAN-20 19:00:00","0","0","0","0","1.00K","0.00K","Mesonet","40.00","EG",,,,,,,,,,,,,,,,,,,,"Strong northwesterly winds developed in the wake of a strengthening low pressure system offshore of Cape Cod during the late morning to early evening of January 16th. Winds gusting as high as 47 miles per hour brought down a few large branches. The winds brought in a frigid airmass, with wind chills in the southern Adirondacks falling as low as 25 below zero during the early morning of the 17th.","","CSV"
202001,16,1000,202001,16,1900,145346,872540,"NEW YORK",36,2020,"January","Strong Wind","Z",38,"SOUTHERN HERKIMER","ALY","16-JAN-20 10:00:00","EST-5","16-JAN-20 19:00:00","0","0","0","0","1.00K","0.00K","Mesonet","40.00","EG",,,,,,,,,,,,,,,,,,,,"Strong northwesterly winds developed in the wake of a strengthening low pressure system offshore of Cape Cod during the late morning to early evening of January 16th. Winds gusting as high as 47 miles per hour brought down a few large branches. The winds brought in a frigid airmass, with wind chills in the southern Adirondacks falling as low as 25 below zero during the early morning of the 17th.","","CSV"
202001,16,1000,202001,16,1900,145346,872541,"NEW YORK",36,2020,"January","Strong Wind","Z",39,"SOUTHERN FULTON","ALY","16-JAN-20 10:00:00","EST-5","16-JAN-20 19:00:00","0","0","0","0","1.00K","0.00K","Mesonet","40.00","EG",,,,,,,,,,,,,,,,,,,,"Strong northwesterly winds developed in the wake of a strengthening low pressure system offshore of Cape Cod during the late morning to early evening of January 16th. Winds gusting as high as 47 miles per hour brought down a few large branches. The winds brought in a frigid airmass, with wind chills in the southern Adirondacks falling as low as 25 below zero during the early morning of the 17th.","","CSV"
202001,16,1000,202001,16,1900,145346,872542,"NEW YORK",36,2020,"January","Strong Wind","Z",40,"MONTGOMERY","ALY","16-JAN-20 10:00:00","EST-5","16-JAN-20 19:00:00","0","0","0","0","1.00K","0.00K","Mesonet","40.00","EG",,,,,,,,,,,,,,,,,,,,"Strong northwesterly winds developed in the wake of a strengthening low pressure system offshore of Cape Cod during the late morning to early evening of January 16th. Winds gusting as high as 47 miles per hour brought down a few large branches. The winds brought in a frigid airmass, with wind chills in the southern Adirondacks falling as low as 25 below zero during the early morning of the 17th.","","CSV"
202001,16,1000,202001,16,1900,145346,872543,"NEW YORK",36,2020,"January","Strong Wind","Z",47,"SCHOHARIE","ALY","16-JAN-20 10:00:00","EST-5","16-JAN-20 19:00:00","0","0","0","0","1.00K","0.00K","Mesonet","40.00","EG",,,,,,,,,,,,,,,,,,,,"Strong northwesterly winds developed in the wake of a strengthening low pressure system offshore of Cape Cod during the late morning to early evening of January 16th. Winds gusting as high as 47 miles per hour brought down a few large branches. The winds brought in a frigid airmass, with wind chills in the southern Adirondacks falling as low as 25 below zero during the early morning of the 17th.","","CSV"
202001,10,1427,202001,10,1428,144632,872580,"MISSOURI",29,2020,"January","Tornado","C",39,"CEDAR","SGF","10-JAN-20 14:27:00","CST-6","10-JAN-20 14:28:00","0","0","0","0","0.00K","0.00K","NWS Storm Survey",,,,,"EF1","0.45","50","SGF","MO","167","POLK","3","E","MASTERS","3","ENE","MASTERS","37.6057","-93.6194","37.611","-93.6147","During the afternoon and evening of the 10th, strong to severe thunderstorms developed ahead of a cold front over eastern Oklahoma and southeast Kansas before spreading northeast into the Missouri Ozarks through the early morning of the 11th. Several tornadoes rated as EF-0 and EF-1 occurred near the towns of Strafford, Fair Play and Cross Timbers, and hail up to the size of golf balls occurred on the east side of Springfield. Widespread rainfall amounts of two to four inches led to flooding and closures of numerous county roads and state highways. Several swift water rescues were performed and unfortunately there was one flood-related fatality near Conway in Laclede County, when a 53-year old woman attempted to drive across a flooded low water crossing.","A National Weather Service survey determined that an EF1 tornado touched down to the southwest of Fair Play in Cedar County and tracked to the northeast for a total of 8.8 miles, lifting west of Dunnegan in Polk County with maximum winds of 110 mph. The tornado caused tree damage as it tracked for a half mile northeast across extreme eastern Cedar County before crossing into Polk County along South 10th Road.  The tornado path then continued into Polk County.","CSV"
