# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-04-21 16:49:18 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14246900 COLUMBIA RIVER AT PORT WESTWARD, NEAR QUINCY, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14246900
#            TS   parameter     statistic     Description
#        114427       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        114428       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        114429       00010     00003     Temperature, water, degrees Celsius (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	114427_00010_00001	114427_00010_00001_cd	114428_00010_00002	114428_00010_00002_cd	114429_00010_00003	114429_00010_00003_cd
USGS	14246900	2001-03-06	5.5	A	5.1	A	5.3	A
USGS	14246900	2001-03-07	5.9	A	5.5	A	5.6	A
USGS	14246900	2001-03-08	6.2	A	5.9	A	6.0	A
USGS	14246900	2001-03-09	6.4	A	6.2	A	6.3	A
USGS	14246900	2001-03-10	6.4	A	6.2	A	6.4	A
USGS	14246900	2001-03-11	6.2	A	6.0	A	6.2	A
USGS	14246900	2001-03-12	6.2	A	6.0	A	6.1	A
USGS	14246900	2001-03-13	6.4	A	6.2	A	6.3	A
USGS	14246900	2001-03-14	6.8	A	6.4	A	6.5	A
USGS	14246900	2001-03-15	6.8	A	6.6	A	6.7	A
USGS	14246900	2001-03-16	6.8	A	6.6	A	6.6	A
USGS	14246900	2001-03-17	6.6	A	6.6	A	6.6	A
USGS	14246900	2001-03-18	6.8	A	6.4	A	6.6	A
USGS	14246900	2001-03-19	7.1	A	6.8	A	6.9	A
USGS	14246900	2001-03-20	7.4	A	7.0	A	7.1	A
USGS	14246900	2001-03-21	7.6	A	7.0	A	7.3	A
USGS	14246900	2001-03-22	7.8	A	7.4	A	7.6	A
USGS	14246900	2001-03-23	8.0	A	7.6	A	7.8	A
USGS	14246900	2001-03-24	8.0	A	8.0	A	8.0	A
USGS	14246900	2001-03-25	8.4	A	8.0	A	8.1	A
USGS	14246900	2001-03-26	8.6	A	8.2	A	8.3	A
USGS	14246900	2001-03-27	8.5	A	8.3	A	8.4	A
USGS	14246900	2001-03-28	8.4	A	8.0	A	8.3	A
USGS	14246900	2001-03-29	8.2	A	8.0	A	8.1	A
USGS	14246900	2001-03-30	8.6	A	8.2	A	8.4	A
USGS	14246900	2001-03-31	9.0	A	8.6	A	8.7	A
USGS	14246900	2001-04-01	8.9	A	8.7	A	8.9	A
USGS	14246900	2001-04-02	8.9	A	8.7	A	8.8	A
USGS	14246900	2001-04-03	8.8	A	8.5	A	8.7	A
USGS	14246900	2001-04-04	9.1	A	8.5	A	8.8	A
USGS	14246900	2001-04-05	8.9	A	8.9	A	8.9	A
USGS	14246900	2001-04-06	9.0	A	8.7	A	8.9	A
USGS	14246900	2001-04-07	8.9	A	8.7	A	8.8	A
USGS	14246900	2001-04-08	8.9	A	8.7	A	8.9	A
USGS	14246900	2001-04-09	9.0	A	8.7	A	8.9	A
USGS	14246900	2001-04-10	8.9	A	8.7	A	8.9	A
USGS	14246900	2001-04-11	9.0	A	8.7	A	8.9	A
USGS	14246900	2001-04-12	8.9	A	8.7	A	8.8	A
USGS	14246900	2001-04-13	9.0	A	8.7	A	8.8	A
USGS	14246900	2001-04-14	9.0	A	8.7	A	8.8	A
USGS	14246900	2001-04-15	9.0	A	8.7	A	8.8	A
USGS	14246900	2001-04-16	9.4	A	8.9	A	9.1	A
USGS	14246900	2001-04-17	9.6	A	9.2	A	9.4	A
USGS	14246900	2001-04-18	10.0	A	9.6	A	9.6	A
USGS	14246900	2001-04-19	10.0	A	9.5	A	9.8	A
USGS	14246900	2001-04-20	10.0	A	9.8	A	9.9	A
USGS	14246900	2001-04-21	10.4	A	10.0	A	10.1	A
USGS	14246900	2001-04-22	10.4	A	10.2	A	10.3	A
USGS	14246900	2001-04-23	10.4	A	10.2	A	10.3	A
USGS	14246900	2001-04-24	10.9	A	10.2	A	10.6	A
USGS	14246900	2001-04-25	11.4	A	10.9	A	11.2	A
USGS	14246900	2001-04-26	11.8	A	11.4	A	11.7	A
USGS	14246900	2001-04-27	12.1	A	11.8	A	11.9	A
USGS	14246900	2001-04-28	12.0	A	12.0	A	12.0	A
USGS	14246900	2001-04-29	12.0	A	11.6	A	11.9	A
USGS	14246900	2001-04-30	11.6	A	11.4	A	11.6	A
USGS	14246900	2001-05-01	11.6	A	11.3	A	11.4	A
USGS	14246900	2001-05-02	11.8	A	11.3	A	11.5	A
USGS	14246900	2001-05-03	12.1	A	11.3	A	11.6	A
USGS	14246900	2001-05-04	11.8	A	11.6	A	11.7	A
USGS	14246900	2001-05-05	12.0	A	11.6	A	11.8	A
USGS	14246900	2001-05-06	12.5	A	11.8	A	12.1	A
USGS	14246900	2001-05-07	12.8	A	12.0	A	12.4	A
USGS	14246900	2001-05-08	13.0	A	12.7	A	12.8	A
USGS	14246900	2001-05-09	13.4	A	12.9	A	13.0	A
USGS	14246900	2001-05-10	13.6	A	13.1	A	13.2	A
USGS	14246900	2001-05-11	13.9	A	13.4	A	13.7	A
USGS	14246900	2001-05-12	14.1	A	13.9	A	14.0	A
USGS	14246900	2001-05-13	14.4	A	14.1	A	14.2	A
USGS	14246900	2001-05-14	14.4	A	14.4	A	14.4	A
USGS	14246900	2001-05-15	14.4	A	14.1	A	14.2	A
USGS	14246900	2001-05-16	14.1	A	13.6	A	13.9	A
USGS	14246900	2001-05-17	13.6	A	13.4	A	13.5	A
USGS	14246900	2001-05-18	13.6	A	13.4	A	13.4	A
USGS	14246900	2001-05-19	13.9	A	13.4	A	13.6	A
USGS	14246900	2001-05-20	14.4	A	13.4	A	13.8	A
USGS	14246900	2001-05-21	14.9	A	14.1	A	14.3	A
USGS	14246900	2001-05-22	15.5	A	14.4	A	14.7	A
USGS	14246900	2001-05-23	16.0	A	15.2	A	15.4	A
USGS	14246900	2001-05-24	16.3	A	15.7	A	16.0	A
USGS	14246900	2001-05-25	16.8	A	16.2	A	16.4	A
USGS	14246900	2001-05-26	16.8	A	16.5	A	16.7	A
USGS	14246900	2001-05-27	17.1	A	16.8	A	16.9	A
USGS	14246900	2001-05-28	17.1	A	16.8	A	16.9	A
USGS	14246900	2001-05-29	17.1	A	16.8	A	17.0	A
USGS	14246900	2001-05-30	17.2	A	16.8	A	17.0	A
USGS	14246900	2001-05-31	17.2	A	16.6	A	17.0	A
USGS	14246900	2001-06-01	17.2	A	16.9	A	17.2	A
USGS	14246900	2001-06-02	17.2	A	16.9	A	16.9	A
USGS	14246900	2001-06-03	16.9	A	16.3	A	16.6	A
USGS	14246900	2001-06-04	16.6	A	16.3	A	16.4	A
USGS	14246900	2001-06-05	16.6	A	16.3	A	16.4	A
USGS	14246900	2001-06-06	16.9	A	16.4	A	16.6	A
USGS	14246900	2001-06-07	17.2	A	16.6	A	16.9	A
USGS	14246900	2001-06-08	17.5	A	16.9	A	17.3	A
USGS	14246900	2001-06-09	17.5	A	17.5	A	17.5	A
USGS	14246900	2001-06-10	17.5	A	17.2	A	17.5	A
USGS	14246900	2001-06-11	17.5	A	17.2	A	17.4	A
USGS	14246900	2001-06-12	17.2	A	16.9	A	17.0	A
USGS	14246900	2001-06-13	16.9	A	16.6	A	16.9	A
USGS	14246900	2001-06-14	16.9	A	16.6	A	16.7	A
USGS	14246900	2001-06-15	16.6	A	16.4	A	16.6	A
USGS	14246900	2001-06-16	16.6	A	16.3	A	16.6	A
USGS	14246900	2001-06-17	16.9	A	16.3	A	16.7	A
USGS	14246900	2001-06-18	16.8	A	16.5	A	16.7	A
USGS	14246900	2001-06-19	17.4	A	16.5	A	16.9	A
USGS	14246900	2001-06-20	17.7	A	17.1	A	17.3	A
USGS	14246900	2001-06-21	18.3	A	17.7	A	17.9	A
USGS	14246900	2001-06-22	18.3	A	18.0	A	18.2	A
USGS	14246900	2001-06-23	18.3	A	18.0	A	18.3	A
USGS	14246900	2001-06-24	18.3	A	18.0	A	18.1	A
USGS	14246900	2001-06-25	18.0	A	17.7	A	17.9	A
USGS	14246900	2001-06-26	18.0	A	17.7	A	18.0	A
USGS	14246900	2001-06-27	17.9	A	17.9	A	17.9	A
USGS	14246900	2001-06-28	18.2	A	17.9	A	17.9	A
USGS	14246900	2001-06-29	18.2	A	17.9	A	18.0	A
USGS	14246900	2001-06-30	18.2	A	17.9	A	18.0	A
USGS	14246900	2001-07-01	18.5	A	17.9	A	18.3	A
USGS	14246900	2001-07-02	18.9	A	18.2	A	18.6	A
USGS	14246900	2001-07-03	19.5	A	18.5	A	19.0	A
USGS	14246900	2001-07-04	19.5	A	18.8	A	19.2	A
USGS	14246900	2001-07-05	19.5	A	19.1	A	19.3	A
USGS	14246900	2001-07-06	19.7	A	19.1	A	19.4	A
USGS	14246900	2001-07-07	19.7	A	19.4	A	19.5	A
USGS	14246900	2001-07-08	20.1	A	19.4	A	19.6	A
USGS	14246900	2001-07-09	20.4	A	19.7	A	19.8	A
USGS	14246900	2001-07-10	20.1	A	19.7	A	20.0	A
USGS	14246900	2001-07-11	20.4	A	19.7	A	19.9	A
USGS	14246900	2001-07-12	20.1	A	20.0	A	20.1	A
USGS	14246900	2001-07-13	20.3	A	19.9	A	20.1	A
USGS	14246900	2001-07-14	20.3	A	19.9	A	20.1	A
USGS	14246900	2001-07-15	19.9	A	19.6	A	19.8	A
USGS	14246900	2001-07-16	19.6	A	19.6	A	19.6	A
USGS	14246900	2001-07-17	19.6	A	19.3	A	19.5	A
USGS	14246900	2001-07-18	19.6	A	19.3	A	19.5	A
USGS	14246900	2001-07-19	19.6	A	19.3	A	19.3	A
USGS	14246900	2001-07-20	19.3	A	19.3	A	19.3	A
USGS	14246900	2001-07-21	19.3	A	19.0	A	19.1	A
USGS	14246900	2001-07-22	19.4	A	19.0	A	19.1	A
USGS	14246900	2001-07-23	19.7	A	19.1	A	19.3	A
USGS	14246900	2001-07-24	20.1	A	19.4	A	19.5	A
USGS	14246900	2001-07-25	20.1	A	19.4	A	19.6	A
USGS	14246900	2001-07-26	20.1	A	19.7	A	19.9	A
USGS	14246900	2001-07-27	20.1	A	19.7	A	20.0	A
USGS	14246900	2001-07-28	20.1	A	20.0	A	20.1	A
USGS	14246900	2001-07-29	20.4	A	20.0	A	20.2	A
USGS	14246900	2001-07-30	20.4	A	20.0	A	20.1	A
USGS	14246900	2001-07-31	20.2	A	20.0	A	20.1	A
USGS	14246900	2001-08-01	20.2	A	19.8	A	20.2	A
USGS	14246900	2001-08-02	20.9	A	19.8	A	20.1	A
USGS	14246900	2001-08-03	20.2	A	20.1	A	20.2	A
USGS	14246900	2001-08-04	20.5	A	20.1	A	20.3	A
USGS	14246900	2001-08-05	20.5	A	20.1	A	20.3	A
USGS	14246900	2001-08-06	21.2	A	20.5	A	20.7	A
USGS	14246900	2001-08-07	21.2	A	20.8	A	21.0	A
USGS	14246900	2001-08-08	21.2	A	20.8	A	21.0	A
USGS	14246900	2001-08-09	21.7	A	20.8	A	21.2	A
USGS	14246900	2001-08-10	22.0	A	21.3	A	21.6	A
USGS	14246900	2001-08-11	22.0	A	21.6	A	21.8	A
USGS	14246900	2001-08-12	22.4	A	22.0	A	22.2	A
USGS	14246900	2001-08-13	22.4	A	22.0	A	22.2	A
USGS	14246900	2001-08-14	22.4	A	22.0	A	22.2	A
USGS	14246900	2001-08-15	22.4	A	22.0	A	22.1	A
USGS	14246900	2001-08-16	22.0	A	21.6	A	21.8	A
USGS	14246900	2001-08-17	22.0	A	21.6	A	21.7	A
USGS	14246900	2001-08-18	21.7	A	21.3	A	21.6	A
USGS	14246900	2001-08-19	21.7	A	21.3	A	21.5	A
USGS	14246900	2001-08-20	21.7	A	21.3	A	21.4	A
USGS	14246900	2001-08-21	21.3	A	20.9	A	21.2	A
USGS	14246900	2001-08-22	21.0	A	20.6	A	20.9	A
USGS	14246900	2001-08-23	21.0	A	20.6	A	20.6	A
USGS	14246900	2001-08-24	21.0	A	20.6	A	20.7	A
USGS	14246900	2001-08-25	21.0	A	20.6	A	20.7	A
USGS	14246900	2001-08-26	21.0	A	20.6	A	20.9	A
USGS	14246900	2001-08-27	21.3	A	20.9	A	21.1	A
USGS	14246900	2001-08-28	21.9	A	21.2	A	21.4	A
USGS	14246900	2001-08-29	21.9	A	21.5	A	21.7	A
USGS	14246900	2001-08-30	22.3	A	21.5	A	21.9	A
USGS	14246900	2001-08-31	22.3	A	21.9	A	22.0	A
USGS	14246900	2001-09-01	21.9	A	21.9	A	21.9	A
USGS	14246900	2001-09-02	21.9	A	21.5	A	21.8	A
USGS	14246900	2001-09-03	21.9	A	21.5	A	21.6	A
USGS	14246900	2001-09-04	21.6	A	21.2	A	21.5	A
USGS	14246900	2001-09-05	21.2	A	20.8	A	21.0	A
USGS	14246900	2001-09-06	20.8	A	20.5	A	20.5	A
USGS	14246900	2001-09-07	20.5	A	20.1	A	20.5	A
USGS	14246900	2001-09-08	20.9	A	20.1	A	20.2	A
USGS	14246900	2001-09-09	20.5	A	19.8	A	20.1	A
USGS	14246900	2001-09-10	20.2	A	19.8	A	19.8	A
USGS	14246900	2001-09-11	19.8	A	19.5	A	19.7	A
USGS	14246900	2001-09-12	19.8	A	19.5	A	19.8	A
USGS	14246900	2001-09-13	19.8	A	19.5	A	19.8	A
USGS	14246900	2001-09-14	20.2	A	19.8	A	19.8	A
USGS	14246900	2001-09-15	20.2	A	19.8	A	20.0	A
USGS	14246900	2001-09-16	20.1	A	19.8	A	19.8	A
USGS	14246900	2001-09-17	19.8	A	19.8	A	19.8	A
USGS	14246900	2001-09-18	19.8	A	19.5	A	19.8	A
USGS	14246900	2001-09-19	19.8	A	19.5	A	19.6	A
USGS	14246900	2001-09-20	19.8	A	19.8	A	19.8	A
USGS	14246900	2001-09-21	19.8	A	19.5	A	19.5	A
USGS	14246900	2001-09-22	19.8	A	19.2	A	19.5	A
USGS	14246900	2001-09-23	19.5	A	19.5	A	19.5	A
USGS	14246900	2001-09-24	19.5	A	19.5	A	19.5	A
USGS	14246900	2001-09-25	19.5	A	19.2	A	19.4	A
USGS	14246900	2001-09-26	19.2	A	18.8	A	19.1	A
USGS	14246900	2001-09-27	19.2	A	18.8	A	18.8	A
USGS	14246900	2001-09-28	18.8	A	18.2	A	18.6	A
USGS	14246900	2001-09-29	18.5	A	18.2	A	18.3	A
USGS	14246900	2001-09-30	18.5	A	18.2	A	18.4	A
USGS	14246900	2001-10-01	18.5	A	18.2	A	18.5	A
USGS	14246900	2001-10-02	18.5	A	18.2	A	18.4	A
USGS	14246900	2001-10-03	18.5	A	18.2	A	18.5	A
USGS	14246900	2001-10-04	18.5	A	17.9	A	18.2	A
USGS	14246900	2001-10-05	17.9	A	17.9	A	17.9	A
USGS	14246900	2001-10-06	17.9	A	17.6	A	17.8	A
USGS	14246900	2001-10-07	17.9	A	17.6	A	17.6	A
USGS	14246900	2001-10-08	17.6	A	17.3	A	17.5	A
USGS	14246900	2001-10-09	17.3	A	16.7	A	17.0	A
USGS	14246900	2001-10-10	16.7	A	16.4	A	16.6	A
USGS	14246900	2001-10-11	16.4	A	16.1	A	16.1	A
USGS	14246900	2001-10-12	16.2	A	16.1	A	16.2	A
USGS	14246900	2001-10-13	16.2	A	16.0	A	16.1	A
USGS	14246900	2001-10-14	16.0	A	16.0	A	16.0	A
USGS	14246900	2001-10-15	16.0	A	15.7	A	16.0	A
USGS	14246900	2001-10-16	16.0	A	15.7	A	16.0	A
USGS	14246900	2001-10-17	15.7	A	15.7	A	15.7	A
USGS	14246900	2001-10-18	15.7	A	15.2	A	15.5	A
USGS	14246900	2001-10-19	15.2	A	14.9	A	15.0	A
USGS	14246900	2001-10-20	14.9	A	14.6	A	14.9	A
USGS	14246900	2001-10-21	14.9	A	14.6	A	14.8	A
USGS	14246900	2001-10-22	14.6	A	14.4	A	14.5	A
USGS	14246900	2001-10-23	14.4	A	14.1	A	14.3	A
USGS	14246900	2001-10-24	14.4	A	14.1	A	14.1	A
USGS	14246900	2001-10-25	14.1	A	13.8	A	13.9	A
USGS	14246900	2001-10-26	13.9	A	13.6	A	13.7	A
USGS	14246900	2001-10-27	13.6	A	13.4	A	13.4	A
USGS	14246900	2001-10-28	13.4	A	13.1	A	13.2	A
USGS	14246900	2001-10-29	13.4	A	12.9	A	13.1	A
USGS	14246900	2001-10-30	13.1	A	12.9	A	12.9	A
USGS	14246900	2001-10-31	12.9	A	12.6	A	12.7	A
USGS	14246900	2001-11-01	12.6	A	12.4	A	12.6	A
USGS	14246900	2001-11-02	12.4	A	12.2	A	12.4	A
USGS	14246900	2001-11-03	12.4	A	12.2	A	12.3	A
USGS	14246900	2001-11-04	12.4	A	12.2	A	12.4	A
USGS	14246900	2001-11-05	12.4	A	12.2	A	12.4	A
USGS	14246900	2001-11-06	12.4	A	12.2	A	12.4	A
USGS	14246900	2001-11-07	12.2	A	11.9	A	12.0	A
USGS	14246900	2001-11-08	11.9	A	11.7	A	11.9	A
USGS	14246900	2001-11-09	11.9	A	11.5	A	11.6	A
USGS	14246900	2001-11-10	11.5	A	11.0	A	11.3	A
USGS	14246900	2001-11-11	11.3	A	10.8	A	11.0	A
USGS	14246900	2001-11-12	10.8	A	10.8	A	10.8	A
USGS	14246900	2001-11-13	10.8	A	10.5	A	10.7	A
USGS	14246900	2001-11-14	10.7	A	10.5	A	10.6	A
USGS	14246900	2001-11-15	10.7	A	10.5	A	10.7	A
USGS	14246900	2001-11-16	10.7	A	10.7	A	10.7	A
USGS	14246900	2001-11-17	10.9	A	10.7	A	10.7	A
USGS	14246900	2001-11-18	10.7	A	10.5	A	10.6	A
USGS	14246900	2001-11-19	10.5	A	10.3	A	10.4	A
USGS	14246900	2001-11-20	10.5	A	10.3	A	10.3	A
USGS	14246900	2001-11-21	10.3	A	10.1	A	10.3	A
USGS	14246900	2001-11-22	10.1	A	9.9	A	10.1	A
USGS	14246900	2001-11-23	10.1	A	9.9	A	10.0	A
USGS	14246900	2001-11-24	9.9	A	9.6	A	9.8	A
USGS	14246900	2001-11-25	9.6	A	9.2	A	9.4	A
USGS	14246900	2001-11-26	9.2	A	9.0	A	9.1	A
USGS	14246900	2001-11-27	9.0	A	8.8	A	9.0	A
USGS	14246900	2001-11-28	9.0	A	8.6	A	8.8	A
USGS	14246900	2001-11-29	9.0	A	8.8	A	8.8	A
USGS	14246900	2001-11-30	8.8	A	8.2	A	8.5	A
USGS	14246900	2001-12-01	8.2	A	8.0	A	8.2	A
USGS	14246900	2001-12-02	8.2	A	8.0	A	8.1	A
USGS	14246900	2001-12-03	8.0	A	8.0	A	8.0	A
USGS	14246900	2001-12-04	8.0	A	7.6	A	7.9	A
USGS	14246900	2001-12-05	7.8	A	7.6	A	7.6	A
USGS	14246900	2001-12-06	7.8	A	7.4	A	7.7	A
USGS	14246900	2001-12-07	7.9	A	7.8	A	7.8	A
USGS	14246900	2001-12-08	7.9	A	7.9	A	7.9	A
USGS	14246900	2001-12-09	7.9	A	7.7	A	7.9	A
USGS	14246900	2001-12-10	7.9	A	7.5	A	7.7	A
USGS	14246900	2001-12-11	7.7	A	7.5	A	7.6	A
USGS	14246900	2001-12-12	7.5	A	7.5	A	7.5	A
USGS	14246900	2001-12-13	7.7	A	7.5	A	7.6	A
USGS	14246900	2001-12-14	7.7	A	7.5	A	7.7	A
USGS	14246900	2001-12-15	7.6	A	7.4	A	7.5	A
USGS	14246900	2001-12-16	7.8	A	7.4	A	7.5	A
USGS	14246900	2001-12-17	7.8	A	7.4	A	7.6	A
USGS	14246900	2001-12-18	7.4	A	7.2	A	7.3	A
USGS	14246900	2001-12-19	7.2	A	7.0	A	7.2	A
USGS	14246900	2001-12-20	7.2	A	7.0	A	7.1	A
USGS	14246900	2001-12-21	7.0	A	6.8	A	7.0	A
USGS	14246900	2001-12-22	6.8	A	6.7	A	6.8	A
USGS	14246900	2001-12-23	6.8	A	6.5	A	6.7	A
USGS	14246900	2001-12-24	6.6	A	6.4	A	6.5	A
USGS	14246900	2001-12-25	6.4	A	6.2	A	6.3	A
USGS	14246900	2001-12-26	6.2	A	6.1	A	6.1	A
USGS	14246900	2001-12-27	6.1	A	5.9	A	6.0	A
USGS	14246900	2001-12-28	5.9	A	5.9	A	5.9	A
USGS	14246900	2001-12-29	5.9	A	5.7	A	5.8	A
USGS	14246900	2001-12-30	5.7	A	5.5	A	5.5	A
USGS	14246900	2001-12-31	5.5	A	5.5	A	5.5	A
USGS	14246900	2002-01-01	5.7	A	5.5	A	5.5	A
USGS	14246900	2002-01-02	5.9	A	5.7	A	5.7	A
USGS	14246900	2002-01-03	5.9	A	5.7	A	5.9	A
USGS	14246900	2002-01-04	6.2	A	5.9	A	6.0	A
USGS	14246900	2002-01-05	6.2	A	6.2	A	6.2	A
USGS	14246900	2002-01-06	6.5	A	6.2	A	6.4	A
USGS	14246900	2002-01-07	7.2	A	6.5	A	6.7	A
USGS	14246900	2002-01-08	7.2	A	7.0	A	7.1	A
USGS	14246900	2002-01-09	7.2	A	7.0	A	7.1	A
USGS	14246900	2002-01-10	7.4	A	7.0	A	7.2	A
USGS	14246900	2002-01-11	7.2	A	7.0	A	7.1	A
USGS	14246900	2002-01-12	7.0	A	6.9	A	7.0	A
USGS	14246900	2002-01-13	7.0	A	6.8	A	6.9	A
USGS	14246900	2002-01-14	6.8	A	6.4	A	6.5	A
USGS	14246900	2002-01-15	6.4	A	6.1	A	6.2	A
USGS	14246900	2002-01-16	6.1	A	5.9	A	6.0	A
USGS	14246900	2002-01-17	5.9	A	5.7	A	5.7	A
USGS	14246900	2002-01-18	5.7	A	5.7	A	5.7	A
USGS	14246900	2002-01-19	5.9	A	5.7	A	5.8	A
USGS	14246900	2002-01-20	5.9	A	5.7	A	5.8	A
USGS	14246900	2002-01-21	5.9	A	5.7	A	5.9	A
USGS	14246900	2002-01-22	5.9	A	5.7	A	5.8	A
USGS	14246900	2002-01-23	5.9	A	5.7	A	5.8	A
USGS	14246900	2002-01-24	6.1	A	5.7	A	5.9	A
USGS	14246900	2002-01-25	6.2	A	6.1	A	6.1	A
USGS	14246900	2002-01-26	6.2	A	5.9	A	6.1	A
USGS	14246900	2002-01-27	5.9	A	5.5	A	5.7	A
USGS	14246900	2002-01-28	5.7	A	5.5	A	5.6	A
USGS	14246900	2002-01-29	5.5	A	5.4	A	5.5	A
USGS	14246900	2002-01-30	5.4	A	5.4	A	5.4	A
USGS	14246900	2002-01-31	5.4	A	5.2	A	5.2	A
USGS	14246900	2002-02-01	5.4	A	5.2	A	5.3	A
USGS	14246900	2002-02-02	5.4	A	5.2	A	5.4	A
USGS	14246900	2002-02-03	5.6	A	5.4	A	5.5	A
USGS	14246900	2002-02-04	5.7	A	5.4	A	5.5	A
USGS	14246900	2002-02-05	5.5	A	5.4	A	5.5	A
USGS	14246900	2002-02-06	5.5	A	5.2	A	5.4	A
USGS	14246900	2002-02-07	5.5	A	5.4	A	5.4	A
USGS	14246900	2002-02-08	5.6	A	5.4	A	5.4	A
USGS	14246900	2002-02-09	5.6	A	5.2	A	5.4	A
USGS	14246900	2002-02-10	5.5	A	5.4	A	5.4	A
USGS	14246900	2002-02-11	5.7	A	5.4	A	5.5	A
USGS	14246900	2002-02-12	5.7	A	5.4	A	5.4	A
USGS	14246900	2002-02-13	5.4	A	5.2	A	5.3	A
USGS	14246900	2002-02-14	5.4	A	5.2	A	5.2	A
USGS	14246900	2002-02-15	5.2	A	5.0	A	5.2	A
USGS	14246900	2002-02-16	5.4	A	5.2	A	5.3	A
USGS	14246900	2002-02-17	5.6	A	5.4	A	5.5	A
USGS	14246900	2002-02-18	5.7	A	5.5	A	5.6	A
USGS	14246900	2002-02-19	5.9	A	5.7	A	5.8	A
USGS	14246900	2002-02-20	6.1	A	5.7	A	6.0	A
USGS	14246900	2002-02-21	6.2	A	5.9	A	6.0	A
USGS	14246900	2002-02-22	6.6	A	6.1	A	6.3	A
USGS	14246900	2002-02-23	6.6	A	6.2	A	6.4	A
USGS	14246900	2002-02-24	6.6	A	6.4	A	6.5	A
USGS	14246900	2002-02-25	6.6	A	6.2	A	6.4	A
USGS	14246900	2002-02-26	6.4	A	6.1	A	6.2	A
USGS	14246900	2002-02-27	6.2	A	5.9	A	6.0	A
USGS	14246900	2002-02-28	6.1	A	5.7	A	5.8	A
USGS	14246900	2002-03-01	5.9	A	5.7	A	5.8	A
USGS	14246900	2002-03-02	5.9	A	5.5	A	5.7	A
USGS	14246900	2002-03-03	5.9	A	5.5	A	5.8	A
USGS	14246900	2002-03-04	6.1	A	5.7	A	6.0	A
USGS	14246900	2002-03-05	6.1	A	6.1	A	6.1	A
USGS	14246900	2002-03-06	6.1	A	5.9	A	5.9	A
USGS	14246900	2002-03-07	5.9	A	5.7	A	5.7	A
USGS	14246900	2002-03-08	5.7	A	5.5	A	5.6	A
USGS	14246900	2002-03-09	5.9	A	5.7	A	5.8	A
USGS	14246900	2002-03-10	6.1	A	5.9	A	5.9	A
USGS	14246900	2002-03-11	6.2	A	6.1	A	6.1	A
USGS	14246900	2002-03-12	6.2	A	6.1	A	6.2	A
USGS	14246900	2002-03-13	6.2	A	6.1	A	6.2	A
USGS	14246900	2002-03-14	6.4	A	6.2	A	6.3	A
USGS	14246900	2002-03-15	6.4	A	6.2	A	6.4	A
USGS	14246900	2002-03-16	6.4	A	6.1	A	6.2	A
USGS	14246900	2002-03-17	6.2	A	5.9	A	6.0	A
USGS	14246900	2002-03-18	6.1	A	5.9	A	6.1	A
USGS	14246900	2002-03-19	5.9	A	5.7	A	5.9	A
USGS	14246900	2002-03-20	6.2	A	5.9	A	6.0	A
USGS	14246900	2002-03-21	6.4	A	6.1	A	6.2	A
USGS	14246900	2002-03-22	6.6	A	6.2	A	6.3	A
USGS	14246900	2002-03-23	6.6	A	6.2	A	6.4	A
USGS	14246900	2002-03-24	6.8	A	6.4	A	6.6	A
USGS	14246900	2002-03-25	7.3	A	6.6	A	6.9	A
USGS	14246900	2002-03-26	7.4	A	7.0	A	7.1	A
USGS	14246900	2002-03-27	7.2	A	7.0	A	7.1	A
USGS	14246900	2002-03-28	7.4	A	7.2	A	7.3	A
USGS	14246900	2002-03-29	7.6	A	7.2	A	7.4	A
USGS	14246900	2002-03-30	7.6	A	7.4	A	7.6	A
USGS	14246900	2002-03-31	8.0	A	7.4	A	7.7	A
USGS	14246900	2002-04-01	8.2	A	7.8	A	8.1	A
USGS	14246900	2002-04-02	8.4	A	8.0	A	8.2	A
USGS	14246900	2002-04-03	8.4	A	8.0	A	8.2	A
USGS	14246900	2002-04-04	8.6	A	8.0	A	8.4	A
USGS	14246900	2002-04-05	8.8	A	8.4	A	8.6	A
USGS	14246900	2002-04-06	8.6	A	8.3	A	8.5	A
USGS	14246900	2002-04-07	8.8	A	8.5	A	8.6	A
USGS	14246900	2002-04-08	9.0	A	8.3	A	8.6	A
USGS	14246900	2002-04-09	9.0	A	8.7	A	8.8	A
USGS	14246900	2002-04-10	9.2	A	8.7	A	8.9	A
USGS	14246900	2002-04-11	9.2	A	9.0	A	9.0	A
USGS	14246900	2002-04-12	9.2	A	9.0	A	9.1	A
USGS	14246900	2002-04-13	9.5	A	9.2	A	9.3	A
USGS	14246900	2002-04-14	9.8	A	9.4	A	9.5	A
